Y,X,DATE,CATEGORY
26.32743572,120.4300883,07_19,boat
26.31403229,120.4309389,07_19,boat
26.30017478,120.4378699,07_19,boat
26.31978139,120.4393912,07_19,boat
26.28560566,120.4421222,07_19,boat
26.32886996,120.4429011,07_19,boat
26.29549767,120.4464672,07_19,boat
26.31737304,120.4469777,07_19,boat
26.3076284,120.4471784,07_19,boat
26.28146011,120.4494914,07_19,boat
25.0239292,120.4513878,07_19,boat
26.33230494,120.4561333,07_19,boat
25.5150178,120.4677889,07_19,boat
25.68988656,120.4681127,07_19,boat
25.47449646,120.4754049,07_19,boat
25.95930357,120.4777974,07_19,boat
26.320906,120.4812149,07_19,boat
26.35371821,120.4828199,07_19,boat
26.35549011,120.485782,07_19,boat
26.36392911,120.5003961,07_19,boat
26.36587165,120.5046688,07_19,boat
26.36592062,120.5084004,07_19,boat
26.36516109,120.5089729,07_19,boat
26.36534251,120.5114281,07_19,boat
25.70395088,120.5206472,07_19,boat
25.70061525,120.5209227,07_19,boat
25.49667075,120.550086,07_19,boat
25.49289508,120.5504219,07_19,boat
25.75360984,120.5738728,07_19,boat
26.17606743,120.5783759,07_19,boat
26.16402135,120.5785398,07_19,boat
25.80204709,120.5889018,07_19,boat
25.79900002,120.589663,07_19,boat
24.84408257,120.6645116,07_19,boat
26.20210189,120.6741607,07_19,boat
26.19863305,120.6747454,07_19,boat
24.95210449,120.7078385,07_19,boat
25.05950303,120.7211689,07_19,boat
25.71566057,120.7216403,07_19,boat
25.08583685,120.7278914,07_19,boat
26.20969492,120.7284529,07_19,boat
26.15404667,120.7331896,07_19,boat
25.66078637,120.7339339,07_19,boat
24.88283375,120.7464659,07_19,boat
25.22255214,120.7556903,07_19,boat
25.89865847,120.7655965,07_19,boat
25.97951216,120.7687922,07_19,boat
25.97562912,120.7696476,07_19,boat
25.81196988,120.7710299,07_19,boat
26.32209985,120.8007543,07_19,boat
24.98968211,120.8168318,07_19,boat
24.98557339,120.8175588,07_19,boat
25.54237739,120.8274571,07_19,boat
26.42093881,120.8287932,07_19,boat
26.41774248,120.8290352,07_19,boat
26.33713808,120.8414206,07_19,boat
25.95630667,120.8479194,07_19,boat
26.30916959,120.8496662,07_19,boat
25.33795253,120.8617539,07_19,boat
26.36012508,120.8749878,07_19,boat
26.32304283,120.8832264,07_19,boat
26.31889871,120.8839547,07_19,boat
26.15607744,120.8958046,07_19,boat
26.1526414,120.8965843,07_19,boat
26.39499264,120.8993668,07_19,boat
26.39197794,120.9000128,07_19,boat
26.43363262,120.9025983,07_19,boat
24.93264816,120.9090059,07_19,boat
24.93568286,120.9116758,07_19,boat
25.36487241,120.9392263,07_19,boat
25.51700195,120.944412,07_19,boat
25.14060815,120.9440929,07_19,boat
25.90195194,120.9445161,07_19,boat
25.51382153,120.9444609,07_19,boat
25.73945563,120.9471331,07_19,boat
25.28232401,120.9519919,07_19,boat
25.27765651,120.9525975,07_19,boat
26.15626893,120.9556065,07_19,boat
25.01358743,120.9619404,07_19,boat
25.93595203,120.9653308,07_19,boat
25.73362241,121.0077073,07_19,boat
26.22648797,121.0173865,07_19,boat
25.32592964,121.0273761,07_19,boat
25.87769766,121.0388314,07_19,boat
25.1567586,121.0433219,07_19,boat
25.15687817,121.0444034,07_19,boat
25.05916038,121.0454913,07_19,boat
25.05842764,121.0466161,07_19,boat
